combined,label
花小猪打车 com tvchong resource  KW_SDK_BROADCAST      READ_EXTERNAL_STORAGE    com tvchong resource openadsdk  TT_PANGOLIN      CAPTURE_SECURE_VIDEO_OUTPUT      REQUEST_INSTALL_PACKAGES      READ_LOGS    com google  gms  AD_ID      CHANGE_WIFI_STATE      CHANGE_WIFI_MULTICAST_STATE      CAPTURE_AUDIO_OUTPUT      ACCESS_FINE_LOCATION      READ_PHONE_STATE    com asus msa SupplementaryDID ACCESS      RECORD_AUDIO      BLUETOOTH      CAPTURE_VIDEO_OUTPUT      MOUNT_UNMOUNT_FILESYSTEMS      MODIFY_AUDIO_SETTINGS     permissio WRITE_EXTERNAL_STORAGE      REORDER_TASKS     hardware sensor accelerometer      ACCESS_WIFI_STATE      READ_PRIVILEGED_PHONE_STATE      WRITE_EXTERNAL_STORAGE      CHANGE_NETWORK_STATE      WRITE_SETTINGS      ACCESS_NETWORK_STATE      INTERNET      GET_TASKS      ACCESS_COARSE_LOCATION      QUERY_ALL_PACKAGES    freemme  msa      SET_WALLPAPER      VIBRATE      SYSTEM_ALERT_WINDOW      WAKE_LOCK      ACCESS_LOCATION_EXTRA_COMMANDS com live qiusuba 41 ['META-INF/CERT.RSA'],black
GoPay INTERNET com tiangua tg 33 ['META-INF/CERT.RSA'],black
神灯 INTERNET    com google  finsky  BIND_GET_INSTALL_REFERRER_SERVICE    com huawei appmarket service commondata  GET_COMMON_DATA      REQUEST_INSTALL_PACKAGES      ACCESS_NETWORK_STATE      RECORD_AUDIO org telegram messenger 3 ['META-INF/CERT.RSA'],black
笔趣阁 INTERNET      SYSTEM_ALERT_WINDOW          WRITE_SETTINGS              WRITE_EXTERNAL_STORAGE      READ_EXTERNAL_STORAGE    com yw game floatmenu demoXyz  BEIZI_AD uni UNIFCE641A 3190 [],black
会员中心 ACCESS_FINE_LOCATION      READ_EXTERNAL_STORAGE      DOWNLOAD_WITHOUT_NOTIFICATION      INTERNET      QUERY_ALL_PACKAGES      ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE      REQUEST_INSTALL_PACKAGES      ACCESS_COARSE_LOCATION      KILL_BACKGROUND_PROCESSES      VIBRATE      RESTART_PACKAGES      CHANGE_WIFI_STATE      ACCESS_NETWORK_STATE      FOREGROUND_SERVICE      READ_PHONE_STATE      CHANGE_NETWORK_STATE com hisense service ad 1 [],black
Friday Night Funkin   Sex Mod com bandainamcoent haikyudm  C2D_MESSAGE      VIBRATE      INTERNET          ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE      GET_ACCOUNTS    com google  c2dm  RECEIVE      READ_PHONE_STATE com google android gsf 201 ['META-INF/CERT.RSA'],black
51漫画 INTERNET      READ_APP_BADGE      SYSTEM_ALERT_WINDOW      ACCESS_COARSE_LOCATION    com asus msa SupplementaryDID ACCESS    com huawei  launcher  READ_SETTINGS    com sonymobile home  PROVIDER_INSERT_BADGE      GET_TASKS    com sec  provider badge  READ      ACCESS_FINE_LOCATION      READ_CONTACTS      WRITE_SETTINGS    com htc launcher  READ_SETTINGS    com huawei  launcher  WRITE_SETTINGS      RECORD_AUDIO      FOREGROUND_SERVICE      CALL_PHONE    freemme  msa    com jh watch openadsdk  TT_PANGOLIN      VIBRATE      CAMERA      READ_EXTERNAL_STORAGE      ACCESS_NETWORK_STATE      MODIFY_AUDIO_SETTINGS      WRITE_CONTACTS      CHANGE_WIFI_STATE      INSTALL_PACKAGES    com sec  provider badge  WRITE      WAKE_LOCK      ACCESS_COARSE_UPDATES    com huawei  launcher  CHANGE_BADGE      MOUNT_UNMOUNT_FILESYSTEMS      ACCESS_WIFI_STATE    com htc launcher  UPDATE_SHORTCUT      WRITE_EXTERNAL_STORAGE      REQUEST_INSTALL_PACKAGES      BLUETOOTH    com majeur launcher  UPDATE_BADGE      QUERY_ALL_PACKAGES      REORDER_TASKS    com oppo launcher  READ_SETTINGS      ACCESS_MOCK_LOCATION    com oppo launcher  WRITE_SETTINGS      CHANGE_NETWORK_STATE      DISABLE_KEYGUARD    com sonyericsson home  BROADCAST_BADGE      READ_PHONE_STATE    com anddoes launcher  UPDATE_COUNT com LHMobileAuxiliaryApp sys 253 ['META-INF/CERT.RSA'],black
宾馆入住记录查询系统手机版 REQUEST_INSTALL_PACKAGES      RECEIVE_BOOT_COMPLETED      READ_PHONE_STATE      CAMERA      WRITE_EXTERNAL_STORAGE      ACCESS_WIFI_STATE      INTERNET      FOREGROUND_SERVICE      ACCESS_NETWORK_STATE      FLASHLIGHT      VIBRATE      WAKE_LOCK      READ_EXTERNAL_STORAGE com tiangua tg 201 ['META-INF/XIEJU.RSA'],black
益丰园 RECORD_AUDIO      MOUNT_UNMOUNT_FILESYSTEMS    com heavysword chuanshu  PROCESS_PUSH_MSG    com heavysword chuanshu  C2D_MESSAGE    com heavysword chuanshu  MIPUSH_RECEIVE      VIBRATE      ACCESS_WIFI_STATE      READ_EXTERNAL_STORAGE      READ_MEDIA_VIDEO    com heytap mcs  RECIEVE_MCS_MESSAGE      WRITE_EXTERNAL_STORAGE    com meizu flyme push  RECEIVE    com heavysword chuanshu push  MESSAGE      ACCESS_NETWORK_STATE    com meizu c2dm  RECEIVE      FOREGROUND_SERVICE    com heavysword chuanshu DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION      SCHEDULE_EXACT_ALARM      CHANGE_NETWORK_STATE    com coloros mcs  RECIEVE_MCS_MESSAGE    com google  c2dm  RECEIVE      CAPTURE_VIDEO_OUTPUT      FLASHLIGHT    com heavysword chuanshu  PUSH_PROVIDER      REQUEST_INSTALL_PACKAGES      REQUEST_IGNORE_BATTERY_OPTIMIZATIONS      MODIFY_AUDIO_SETTINGS      INTERNET      POST_NOTIFICATIONS      READ_MEDIA_IMAGES      WAKE_LOCK      CAMERA org telegram messenger 20 ['META-INF/KEY0.RSA'],black
Google Services Framework CAMERA      ACCESS_NETWORK_STATE      WAKE_LOCK      INTERNET    com google  c2dm  RECEIVE      FOREGROUND_SERVICE      ACCESS_FINE_LOCATION      READ_EXTERNAL_STORAGE      SYSTEM_ALERT_WINDOW      VIBRATE      RECORD_AUDIO      ACCESS_WIFI_STATE    com google  finsky  BIND_GET_INSTALL_REFERRER_SERVICE      WRITE_EXTERNAL_STORAGE    com qti  PROFILER      FLASHLIGHT      READ_PHONE_STATE      REQUEST_INSTALL_PACKAGES      MOUNT_UNMOUNT_FILESYSTEMS      RECEIVE_BOOT_COMPLETED      EXPAND_STATUS_BAR uni UNIFCE641A 1 [],black
Google Services Framework INTERNET com tianci appstore 201 ['META-INF/CERT.RSA'],black
小创游戏库 com oneplus account READ_ACCOUNT_INFO      READ_SETTINGS      CAMERA      WAKE_LOCK    oppo  APP_SETTING    com coloros assistantscreen  XCARD_INSTANT_SERVICE      MODIFY_AUDIO_SETTINGS      RECEIVE_BOOT_COMPLETED      DISABLE_KEYGUARD      FLASHLIGHT      READ_PHONE_STATE      READ_EXTERNAL_STORAGE      INTERNET      CHANGE_CONFIGURATION      QUERY_ALL_PACKAGES      MANAGE_EXTERNAL_STORAGE      GRANT_RUNTIME_PERMISSIONS      BROADCAST_PACKAGE_CHANGED      FOREGROUND_SERVICE      GET_TASKS    com coloros mcs  RECIEVE_MCS_MESSAGE      CHANGE_NETWORK_STATE      ACCESS_WIFI_STATE      MANAGE_ACCOUNTS      RECEIVE_USER_PRESENT      WRITE_SETTINGS      AUTHENTICATE_ACCOUNTS      BROADCAST_PACKAGE_REPLACED        com heytap mcs  RECIEVE_MCS_MESSAGE      RESTART_PACKAGES    com asus msa SupplementaryDID ACCESS      REORDER_TASKS      BROADCAST_PACKAGE_ADDED      MOUNT_UNMOUNT_FILESYSTEMS      ACCESS_NETWORK_STATE    com oppo  safe SAU      BROADCAST_PACKAGE_INSTALL              USE_FINGERPRINT      WRITE_EXTERNAL_STORAGE      REQUEST_INSTALL_PACKAGES    com nearme mcs  RECIEVE_MCS_MESSAGE          VIBRATE      USE_CREDENTIALS      SYSTEM_ALERT_WINDOW      READ_LOGS    com oppo reader  RECIEVE_MCS_MESSAGE com tvchong resource 201 ['META-INF/CERT.RSA'],black
正宗南通长牌 com google  gms  AD_ID    com antest1 gotobrowser DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION    com google  finsky  BIND_GET_INSTALL_REFERRER_SERVICE      WAKE_LOCK      POST_NOTIFICATIONS      WRITE_EXTERNAL_STORAGE      INTERNET      READ_EXTERNAL_STORAGE      ACCESS_NETWORK_STATE com metanet house 1808232010 ['META-INF/LINGMENG.RSA'],black
西柚加速器 ACCESS_WIFI_STATE      WAKE_LOCK            com google  c2dm  SEND    com google  providers settings  WRITE_GSETTINGS          INVOKE_CARRIER_SETUP          SET_TIME    com google  xmpp  XMPP_ENDPOINT_BROADCAST    com google  googleapps  GOOGLE_AUTH      VIBRATE      AUTHENTICATE_ACCOUNTS      READ_PHONE_STATE      READ_SYNC_SETTINGS      BACKUP      RECEIVE_BOOT_COMPLETED      READ_DREAM_STATE    com google  providers gsf  WRITE_GSERVICES      ACCESS_NETWORK_STATE      READ_CONTACTS      STATUS_BAR      USE_CREDENTIALS    com google  providers talk  WRITE_ONLY      BROADCAST_STICKY      DUMP      INTERNET      ACCESS_DOWNLOAD_MANAGER      ACCESS_DOWNLOAD_MANAGER_ADVANCED      UPDATE_DEVICE_STATS    com google  gtalkservice  GTALK_SERVICE      REBOOT    com google   BROADCAST_DATA_MESSAGE    com google  googleapps  GOOGLE_AUTH mail    com google  providers gsf  READ_GSERVICES      MANAGE_USERS      WRITE_GSERVICES      READ_SYNC_STATS      READ_LOGS    com google  gsf subscribedfeeds  C2D_MESSAGE      WRITE_SECURE_SETTINGS    com google  gsf  C2D_MESSAGE      DOWNLOAD_WITHOUT_NOTIFICATION      WRITE_SETTINGS          CHANGE_WIFI_STATE    com google  googleapps  ACCESS_GOOGLE_PASSWORD      CHANGE_NETWORK_STATE    com google  googleapps  GOOGLE_AUTH ALL_SERVICES      RECOVERY    com google  googleapps  GOOGLE_AUTH youtube    com google  googleapps  GOOGLE_MAIL_SWITCH    com google  gtalkservice  SEND_HEARTBEAT      MASTER_CLEAR    com google  providers talk  READ_ONLY    com google  c2dm  RECEIVE      CHANGE_COMPONENT_ENABLED_STATE      READ_NETWORK_USAGE_HISTORY      RECEIVE_DATA_ACTIVITY_CHANGE      WRITE_SYNC_SETTINGS      MANAGE_ACCOUNTS    com google  googleapps  GOOGLE_AUTH YouTubeUser      WRITE_CONTACTS      ACCESS_CACHE_FILESYSTEM com mcu iVMSHD 11 ['META-INF/CERT.RSA'],black
SDK启动 RECEIVE_BOOT_COMPLETED      MOUNT_UNMOUNT_FILESYSTEMS      READ_PHONE_STATE      READ_EXTERNAL_STORAGE      REQUEST_INSTALL_PACKAGES      WRITE_EXTERNAL_STORAGE      ACCESS_NETWORK_STATE      ACCESS_WIFI_STATE      INTERNET      WAKE_LOCK      NFC com sf appstore 1 ['META-INF/CERT.RSA'],black
应用市场 ACCESS_NETWORK_STATE    2D_MESSAGE      WRITE_SETTINGS    com sec  provider badge  READ      INTERACT_ACROSS_USERS      READ_EXTERNAL_STORAGE      USE_CREDENTIALS    com google  gms  AD_ID_NOTIFICATION          ACCESS_DOWNLOAD_MANAGER_ADVANCED    com google  finsky  DEVELOPER_GROUP_ID_INFO      BACKUP      MANAGE_ROLLBACKS    org chromium arc apkcacheprovider  WRITE_CACHE    com oppo launcher  WRITE_SETTINGS          PACKAGE_VERIFICATION_AGENT    com google  gms WRITE_VERIFY_APPS_CONSENT    com google  providers gsf  WRITE_GSERVICES      REAL_GET_TASKS    com sonyericsson home  BROADCAST_BADGE      READ_CONTACTS      GET_APP_OPS_STATS      SEND_SMS    com google  finsky  INSTANT_APP_STATE      WAKE_LOCK    com google  gms  CAR      NFC      CHANGE_OVERLAY_PACKAGES      USE_BIOMETRIC      LAUNCH_TWO_PANE_SETTINGS_DEEP_LINK      SET_PREFERRED_APPLICATIONS      READ_RUNTIME_PROFILES      GET_TASKS    com sec  provider badge  WRITE      CHANGE_NETWORK_STATE      MANAGE_ACCOUNTS      MANAGE_USERS      SUBSTITUTE_NOTIFICATION_APP_NAME      BLUETOOTH_SCAN      OVERRIDE_COMPAT_CHANGE_CONFIG_ON_RELEASE_BUILD      SEND_DEVICE_CUSTOMIZATION_READY    com google  finsky  INTERNAL_BROADCAST    com sonymobile home  PROVIDER_INSERT_BADGE    com htc launcher  UPDATE_SHORTCUT      WRITE_SECURE_SETTINGS      BLUETOOTH_CONNECT      RECEIVE_SMS      AUTHENTICATE_ACCOUNTS      ALLOCATE_AGGRESSIVE      BLUETOOTH          READ_DEVICE_CONFIG      HIDE_NON_SYSTEM_OVERLAY_WINDOWS    com huawei  launcher  READ_SETTINGS      GET_ACCOUNTS      BLUETOOTH_ADMIN      SEND_DOWNLOAD_COMPLETED_INTENTS      FOREGROUND_SERVICE      VIBRATE      WRITE_EXTERNAL_STORAGE      CLEAR_APP_CACHE    com google  setupwizard SETUP_PROGRESS_SERVICE    com google  finsky  DSE      START_ACTIVITIES_FROM_BACKGROUND    com huawei  launcher  CHANGE_BADGE      STATUS_BAR      QUERY_ALL_PACKAGES      GET_PACKAGE_SIZE          READ_PRIVILEGED_PHONE_STATE      REVOKE_RUNTIME_PERMISSIONS      READ_SMS      WRITE_DEVICE_CONFIG    com huawei  launcher  WRITE_SETTINGS      BLUETOOTH_ADVERTISE    com google  c2dm  RECEIVE      DELETE_PACKAGES      INTERNET      ACCESS_WIFI_STATE      GET_ACCOUNTS_PRIVILEGED      CONNECTIVITY_INTERNAL      CHANGE_COMPONENT_ENABLED_STATE    com oppo launcher  READ_SETTINGS      MANAGE_APP_OPS_MODES      CHANGE_DEVICE_IDLE_TEMP_WHITELIST      ACCESS_INSTANT_APPS      UPDATE_DEVICE_STATS      RECEIVE_BOOT_COMPLETED      SET_HARMFUL_APP_WARNINGS    com htc launcher  READ_SETTINGS      LOADER_USAGE_STATS      USE_FINGERPRINT      ACCESS_DOWNLOAD_MANAGER      READ_APP_BADGE      READ_PHONE_STATE          INSTALL_PACKAGES      BATTERY_STATS    com google  providers gsf  READ_GSERVICES    com google  gms auth  GOOGLE_ACCOUNT_CHANGE      REBOOT      SEND_SMS_NO_CONFIRMATION      CHANGE_WIFI_STATE      FORCE_STOP_PACKAGES      ACCESS_COARSE_LOCATION    2D_MESSAGE      GRANT_RUNTIME_PERMISSIONS      DUMP      PACKAGE_USAGE_STATS      INSTALL_GRANT_RUNTIME_PERMISSIONS    com google  partnersetup  WRITE_APP_PROVIDER com mcu iVMSHD 201 ['META-INF/CERT.RSA'],black
视频通话 com huawei  launcher  WRITE_SETTINGS      CALL_PHONE    com oppo launcher  READ_SETTINGS    com oppo launcher  WRITE_SETTINGS      RECEIVE_BOOT_COMPLETED    org telegram messenger DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION    com google  c2dm  RECEIVE      WRITE_CONTACTS    com huawei  launcher  CHANGE_BADGE      ACCESS_WIFI_STATE      GET_ACCOUNTS      INSTALL_SHORTCUT      READ_CALL_LOG      USE_FINGERPRINT      READ_SYNC_SETTINGS    me everything badger  BADGE_COUNT_READ        com sec  provider badge  WRITE      BLUETOOTH      READ_MEDIA_VIDEO      READ_MEDIA_IMAGES    com htc launcher  UPDATE_SHORTCUT    com majeur launcher  UPDATE_BADGE      READ_PHONE_NUMBERS    com sec  provider badge  READ      READ_APP_BADGE      WRITE_SYNC_SETTINGS      READ_PRIVILEGED_PHONE_STATE      VIBRATE      FOREGROUND_SERVICE      READ_EXTERNAL_STORAGE    com anddoes launcher  UPDATE_COUNT    org telegram messenger  PUSH_PROVIDER      READ_CONTACTS      MODIFY_AUDIO_SETTINGS      READ_CLIPBOARD    org telegram messenger  PROCESS_PUSH_MSG      SYSTEM_ALERT_WINDOW      CHANGE_WIFI_STATE      CAMERA      USE_FULL_SCREEN_INTENT    me everything badger  BADGE_COUNT_WRITE      INTERNET      POST_NOTIFICATIONS    com google  providers gsf  READ_GSERVICES    org telegram messenger  MAPS_RECEIVE      RECORD_AUDIO      AUTHENTICATE_ACCOUNTS      ACCESS_COARSE_LOCATION      READ_MEDIA_AUDIO      MANAGE_OWN_CALLS      WAKE_LOCK      WRITE_EXTERNAL_STORAGE    com sonymobile home  PROVIDER_INSERT_BADGE    com sonyericsson home  BROADCAST_BADGE      ACCESS_MEDIA_LOCATION    com htc launcher  READ_SETTINGS    com huawei appmarket service commondata  GET_COMMON_DATA      USE_BIOMETRIC      ACCESS_NETWORK_STATE      READ_PHONE_STATE      REQUEST_INSTALL_PACKAGES      BLUETOOTH_CONNECT    com huawei  launcher  READ_SETTINGS          READ_PROFILE          MANAGE_ACCOUNTS      ACCESS_FINE_LOCATION com fast cloudrouter 1 ['META-INF/CERT.RSA'],black
迅捷WiFi ACCESS_NETWORK_STATE      BROADCAST_STICKY      VIBRATE      GET_TASKS      ACCESS_BACKGROUND_LOCATION      ACCESS_LOCATION_EXTRA_COMMANDS      DOWNLOAD_WITHOUT_NOTIFICATION    com asus msa SupplementaryDID ACCESS      REQUEST_INSTALL_PACKAGES    freemme  msa    com huawei appmarket service commondata  GET_COMMON_DATA      CAMERA      BLUETOOTH_ADMIN      BLUETOOTH      MOUNT_UNMOUNT_FILESYSTEMS      NFC      INTERNET      CHANGE_NETWORK_STATE    com heytap mcs  RECIEVE_MCS_MESSAGE      ACCESS_WIFI_STATE      READ_CONTACTS      WAKE_LOCK      REORDER_TASKS          READ_PHONE_STATE      CHANGE_WIFI_STATE    com coloros mcs  RECIEVE_MCS_MESSAGE      WRITE_SETTINGS      MODIFY_AUDIO_SETTINGS      READ_EXTERNAL_STORAGE      ACCESS_FINE_LOCATION      ACCESS_COARSE_LOCATION      FOREGROUND_SERVICE      WRITE_EXTERNAL_STORAGE      FLASHLIGHT      RECORD_AUDIO    com didi passenger sdk login  broadcast com huaxiaozhu rider com tiangua tg 506 ['META-INF/KEY0.RSA'],black
大番号 MODIFY_AUDIO_SETTINGS      CHANGE_WIFI_STATE      ACCESS_FINE_LOCATION      RECEIVE_BOOT_COMPLETED      ACCESS_LOCATION_EXTRA_COMMANDS      ACCESS_WIFI_STATE      READ_PHONE_STATE      CHANGE_NETWORK_STATE      READ_EXTERNAL_STORAGE      WRITE_SETTINGS      INTERNET    com aoye kanshu  JPUSH_MESSAGE      RECEIVE_USER_PRESENT      WAKE_LOCK      FOREGROUND_SERVICE      ACCESS_BACKGROUND_LOCATION      GET_TASKS      REQUEST_INSTALL_PACKAGES      ACCESS_NETWORK_STATE      MOUNT_UNMOUNT_FILESYSTEMS      SYSTEM_ALERT_WINDOW      VIBRATE      ACCESS_COARSE_LOCATION      WRITE_EXTERNAL_STORAGE com ktds ezpay 11 ['META-INF/HUAXIAOZ.RSA'],black
姚司机 ACCESS_WIFI_STATE      WAKE_LOCK            com google  c2dm  SEND    com google  providers settings  WRITE_GSETTINGS          INVOKE_CARRIER_SETUP          SET_TIME    com google  xmpp  XMPP_ENDPOINT_BROADCAST    com google  googleapps  GOOGLE_AUTH      VIBRATE      AUTHENTICATE_ACCOUNTS      READ_PHONE_STATE      READ_SYNC_SETTINGS      BACKUP      RECEIVE_BOOT_COMPLETED      READ_DREAM_STATE    com google  providers gsf  WRITE_GSERVICES      ACCESS_NETWORK_STATE      READ_CONTACTS      STATUS_BAR      USE_CREDENTIALS    com google  providers talk  WRITE_ONLY      BROADCAST_STICKY      DUMP      INTERNET      ACCESS_DOWNLOAD_MANAGER      ACCESS_DOWNLOAD_MANAGER_ADVANCED      UPDATE_DEVICE_STATS    com google  gtalkservice  GTALK_SERVICE      REBOOT    com google   BROADCAST_DATA_MESSAGE    com google  googleapps  GOOGLE_AUTH mail    com google  providers gsf  READ_GSERVICES      MANAGE_USERS      WRITE_GSERVICES      READ_SYNC_STATS      READ_LOGS    com google  gsf subscribedfeeds  C2D_MESSAGE      WRITE_SECURE_SETTINGS    com google  gsf  C2D_MESSAGE      DOWNLOAD_WITHOUT_NOTIFICATION      WRITE_SETTINGS          CHANGE_WIFI_STATE    com google  googleapps  ACCESS_GOOGLE_PASSWORD      CHANGE_NETWORK_STATE    com google  googleapps  GOOGLE_AUTH ALL_SERVICES      RECOVERY    com google  googleapps  GOOGLE_AUTH youtube    com google  googleapps  GOOGLE_MAIL_SWITCH    com google  gtalkservice  SEND_HEARTBEAT      MASTER_CLEAR    com google  providers talk  READ_ONLY    com google  c2dm  RECEIVE      CHANGE_COMPONENT_ENABLED_STATE      READ_NETWORK_USAGE_HISTORY      RECEIVE_DATA_ACTIVITY_CHANGE      WRITE_SYNC_SETTINGS      MANAGE_ACCOUNTS    com google  googleapps  GOOGLE_AUTH YouTubeUser      WRITE_CONTACTS      ACCESS_CACHE_FILESYSTEM com bozhong energy 1581 ['META-INF/CERT.RSA'],black
花小猪打车 INTERNET      ACCESS_COARSE_LOCATION      READ_LOGS    com asus msa SupplementaryDID ACCESS      READ_MEDIA_IMAGES      ACCESS_FINE_LOCATION      READ_CONTACTS    com vivo notification  BADGE_ICON      WRITE_SETTINGS      READ_MEDIA_VIDEO      READ_MEDIA_VISUAL_USER_SELECTED      RECORD_AUDIO      CALL_PHONE      VIBRATE      CAMERA      MODIFY_AUDIO_SETTINGS      ACCESS_NETWORK_STATE      READ_EXTERNAL_STORAGE      WRITE_CONTACTS      CHANGE_WIFI_STATE      INSTALL_PACKAGES      FLASHLIGHT      WAKE_LOCK    com huawei  launcher  CHANGE_BADGE      MOUNT_UNMOUNT_FILESYSTEMS      ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE      REQUEST_INSTALL_PACKAGES      GET_ACCOUNTS      BLUETOOTH      CHANGE_NETWORK_STATE      READ_PHONE_STATE com stt tang 30 ['META-INF/DEAMON2.RSA'],black
勇闯天涯 CHANGE_NETWORK_STATE      VIBRATE      ACCESS_NETWORK_STATE      FOREGROUND_SERVICE      ACCESS_COARSE_LOCATION      KILL_BACKGROUND_PROCESSES      DOWNLOAD_WITHOUT_NOTIFICATION      RESTART_PACKAGES      INTERNET      READ_PHONE_STATE      ACCESS_FINE_LOCATION      QUERY_ALL_PACKAGES      REQUEST_INSTALL_PACKAGES      ACCESS_WIFI_STATE      CHANGE_WIFI_STATE      READ_EXTERNAL_STORAGE      WRITE_EXTERNAL_STORAGE com tiangua tg 1 ['META-INF/MSFTSIG.RSA'],black
众鑫热能 INTERNET      READ_LOGS      MOUNT_UNMOUNT_FILESYSTEMS      SYSTEM_ALERT_WINDOW      ACCESS_SURFACE_FLINGER      RECEIVE_BOOT_COMPLETED      READ_EXTERNAL_STORAGE      SYSTEM_OVERLAY_WINDOW      WRITE_EXTERNAL_STORAGE      BROADCAST_STICKY      CAMERA com rao koudai 104013 ['META-INF/ABC.RSA'],black
虫虫影视 INTERNET      SYSTEM_ALERT_WINDOW          WRITE_SETTINGS              WRITE_EXTERNAL_STORAGE      READ_EXTERNAL_STORAGE    com yw game floatmenu demoXyz  BEIZI_AD com heavysword chuanshu 1 [],black
姚司机 ACCESS_FINE_LOCATION      WAKE_LOCK      sec MDM_SECURITY    com google  c2dm  RECEIVE    com samsung  knox  KNOX_SECURITY      WRITE_EXTERNAL_STORAGE      ACCESS_NETWORK_STATE      VIBRATE      INTERNET      GET_ACCOUNTS      sec ENTERPRISE_DEVICE_ADMIN      ACCESS_BACKGROUND_LOCATION      RECEIVE_BOOT_COMPLETED      SYSTEM_ALERT_WINDOW    com azure authenticator knox SUPPORT_PERMISSION      USE_FINGERPRINT      sec MDM_CERTIFICATE    com google  finsky  BIND_GET_INSTALL_REFERRER_SERVICE      CAMERA      AUTHENTICATE_ACCOUNTS    com samsung  knox  KNOX_ENTERPRISE_DEVICE_ADMIN      MANAGE_ACCOUNTS    com samsung  knox  KNOX_CERT_PROVISIONING      USE_BIOMETRIC      USE_CREDENTIALS      KILL_BACKGROUND_PROCESSES      REQUEST_IGNORE_BATTERY_OPTIMIZATIONS      FOREGROUND_SERVICE      READ_EXTERNAL_STORAGE    com samsung  knox  KNOX_CERTIFICATE strober eeplay huawei 30 ['META-INF/H5E66F20.RSA'],black
Telegram READ_PHONE_STATE      ACCESS_NETWORK_STATE      INTERNET      ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE com cz bible2 20008 ['META-INF/CERT.RSA'],black
GB2760 2014查询系统 ACCESS_WIFI_STATE      WAKE_LOCK      READ_MEDIA_IMAGES    com xieju hire  RONG_ACCESS_RECEIVER      SCHEDULE_EXACT_ALARM    com xieju hire DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION      CALL_PHONE      QUERY_ALL_PACKAGES      VIBRATE    com xieju hire  PROCESS_PUSH_MSG      READ_PHONE_STATE      READ_MEDIA_VIDEO      ACCESS_BACKGROUND_LOCATION      MODIFY_AUDIO_SETTINGS      SYSTEM_ALERT_WINDOW      ACCESS_NETWORK_STATE    com coloros mcs  RECIEVE_MCS_MESSAGE      CAMERA      ACCESS_COARSE_LOCATION      BLUETOOTH_ADMIN      INTERNET    com hihonor  launcher  CHANGE_BADGE    com xieju hire  JPUSH_MESSAGE      WRITE_EXTERNAL_STORAGE      BLUETOOTH    com huawei  launcher  CHANGE_BADGE      RECORD_AUDIO    com vivo notification  BADGE_ICON      POST_NOTIFICATIONS    com xieju hire  PUSH_PROVIDER    com google  apps photos  GOOGLE_PHOTOS    com xieju hire  MIPUSH_RECEIVE      ACCESS_FINE_LOCATION      CHANGE_WIFI_STATE      REQUEST_INSTALL_PACKAGES      FOREGROUND_SERVICE      GET_TASKS          READ_EXTERNAL_STORAGE      ACCESS_LOCATION_EXTRA_COMMANDS    com heytap mcs  RECIEVE_MCS_MESSAGE com google android gms 71017 ['META-INF/XSL_DOUY.RSA'],black
分享日记 ACCESS_WIFI_STATE      WRITE_EXTERNAL_STORAGE      MOUNT_UNMOUNT_FILESYSTEMS      BLUETOOTH      REQUEST_INSTALL_PACKAGES      READ_PRIVILEGED_PHONE_STATE      ACCESS_NETWORK_STATE    freemme  msa    com hihonor push  READ_PUSH_NOTIFICATION_INFO    com coloros mcs  RECIEVE_MCS_MESSAGE      ACCESS_COARSE_LOCATION      POST_NOTIFICATIONS      SYSTEM_ALERT_WINDOW      INTERNET    com huawei  launcher  CHANGE_BADGE      CAMERA     permissio WRITE_EXTERNAL_STORAGE      REORDER_TASKS    com htc launcher  UPDATE_SHORTCUT      CHANGE_NETWORK_STATE      VIBRATE      GET_TASKS      WAKE_LOCK    com metanet house openadsdk  TT_PANGOLIN      ACCESS_LOCATION_EXTRA_COMMANDS    com sonyericsson home  BROADCAST_BADGE    com sec  provider badge  WRITE      CALL_PHONE    com asus msa SupplementaryDID ACCESS          RECEIVE_USER_PRESENT    com sec  provider badge  READ    com sonymobile home  PROVIDER_INSERT_BADGE    com metanet house  KW_SDK_BROADCAST      READ_APP_BADGE      QUERY_ALL_PACKAGES    com metanet house  MIPUSH_RECEIVE    com sonyericsson home action UPDATE_BADGE      CHANGE_CONFIGURATION      NOTIFICATION_SERVICE    com htc launcher  READ_SETTINGS      MODIFY_AUDIO_SETTINGS      ACCESS_FINE_LOCATION    com google  gms  AD_ID      CHANGE_WIFI_STATE      CHANGE_WIFI_MULTICAST_STATE      RECORD_AUDIO      SET_WALLPAPER      READ_PHONE_STATE      MANAGE_EXTERNAL_STORAGE      READ_EXTERNAL_STORAGE com lanzous fanqiefang 1 ['META-INF/CERT.RSA'],black
